IPA	word
/klɪf/	cliff
/kəʊkst/	coaxed
/ˈkliː.nə/	cleaner
/tʃɪlbleɪn/	chilblain
/ˈt͡ʃɔk(ə)lət/	chocolate
/ˈklɐs.teʁ/	cluster
/ˈsaɪfə/	cipher
/klaɪˈmætɪkli/	climatically
/klai̯m(b)/	climb
/ˈxɔ.rɛ/	chore
/kəʊks/	coax
/ˈkləʊð/	clothe
/klʌt͡ʃ/	clutch
/klɑk/	clock
/tʃiːts/	cheats
/ˈkɛmɪkəl/	chemical
/ˈklɪəli/	clearly
/sɪst/	cist
/ˈklaɪmɪt/	climate
/kəʊ.stə(ɹ)/	coaster
/klɔðz/	cloths
/siɾ.kuˈla/	circular
[ˈsʌɪ̯.də(ɹ)]	cider
/ˈklai.mɚ/	climber
/kloʊvz/	cloves
/ˈkɔːɹəs/	chorus
/ˌxɔ.lɛstəˈrɔl/	cholesterol
[ˈsɝ.kət]	circuit
/tʃʌk/	chuck
/θiˈbil/	civil
/t͡ʃɪə(ɹ)/	cheer
/ʃisˈkej.ki/	cheesecake
/tʃɪl/	chill
/ɕɪps/	chips
/ˈtʃɛklɪst/	checklist
/klaʊt/	clout
/koʊ.ˈæk.sɪi.əl/	coaxial
/ˈkləʊðd/	clothed
/ˈkloʊðɪŋ/	clothing
/tʃiːks/	cheeks
/ʃiːnwɑːzəˈɹiː/	chinoiserie
/klɒd/	clod
/ˈsɪtɹɪk/	citric
/ˈtʃoʊ.zən/	chosen
/sɪrˈkʋi/	circuit
/klʌbd/	clubbed
/klaʊd/	cloud
/ˈkaɪɹəl/	chiral
[ˈt͡sɪʁka]	circa
/klɔθt/	clothed
/ko.aˈleːs.ke/	coalesce
/klɒt/	clot
/t͡ʃiˈwawa/	chihuahua
/klaɪm/	climb
/ˈt͡ʃʌkəl/	chuckle
/ˈkləʊsliː/	closely
/t͡ʃoʊk/	choke
/klɑːm/	clam
/klɝk/	clerk
/tʃiːf/	chief
/tʃɛk/	cheque
/tʃɪlz/	chills
/ˌklɛɹˈvɔɪ.ənt/	clairvoyant
/ˈklæm.ɚ/	clamour
/t͡ʃɛst/	chest
/sɪrˈkʋis/	circuits
/ˈklaʊdɪd/	clouded
/ˈkot͡ʃin/	coaching
/ˈklʌtə(ɹ)/	clutter
/ˈsɜːkə/	circa
/kləʊ(ð)z/	clothes
/ˈkəʊtɪŋz/	coatings
/ˈtʃɔɪsɪz/	choices
/kliːnz/	cleans
/ˈklʌtʃɪŋ/	clutching
/tʃaɪmd/	chimed
/kəʊˈæɡ.jʊ.leɪt/	coagulate
/ˈkloʊð/	clothe
/siʁ.kɥi/	circuit
/ˈsaɪfɚ/	cipher
/tʃʌɪnə/	china
/ˈklaʊnɪŋ/	clowning
/kəʊ.əˈlɛs/	coalesce
/klæmpt/	clamped
/tʃoʊz/	chose
/ˌsiʁ.ku.ˈlaʁ/	circular
/ʃokoˈlat͡ʃi/	chocolate
/ˈsi.təs/	cites
/kloʊs/	close
/kɔɹd/	chord
/ˈtʃʌɡɪŋ/	chugging
/kləʊzd/	closed
/ˈkli.nɚ/	cleaner
/kəʊt/	coat
/ˈklɔːɹaɪd/	chloride
/ˈtʃiːf.tən/	chieftain
/si.ɡa.ʁɛt/	cigarettes
/ˈkleɪmɔːɹ/	claymore
/ˈt͡ʃir.ka/	circa
/səːkəmˈstanʃəl/	circumstantial
/klɑː(ɹ)ks/	clerks
/ˈtʃəʊkɪŋ/	choking
/klɪŋk/	clink
/koʊ.əˈlɛs.ɪz/	coalesces
/kleɪ/	clay
/ˈtʃɪɹfəli/	cheerfully
/kləʊv/	clove
/kləʊn/	clone
/ˈklæsɪfaɪ/	classify
/tʃɑk/	chock
/siˈvil/	civil
/tʃɔː/	chore
/ˈklɔɹ.ə.fɪl/	chlorophyll
/ˈklɛnlinəs/	cleanliness
/ˈklɒzɪt/	closet
/siˈviˀl/	civil
/ˈklæməɹəs/	clamorous
/tʃʌmp/	chump
/koʊəˈlɪʃən/	coalition
/ˈklam/	clam
/ˈsɪti/	city
/siˈɡaɾ/	cigar
/kɔ.a.li.sjɔ̃/	coalition
/klan/	clan
/tʃuːz/	chews
/ˈklɪɹli/	clearly
/ˈtʃɛɹəb/	cherub
/tʃiːkt/	cheeked
/klæmd/	clammed
/ˈsaɪ̯.dɚ/	cider
/kəʊtʃ/	coach
/ˈsɝkəmˌflɛks/	circumflex
/ˈklɪtəɹɪs/	clitoris
/klə.ɾiˈnɛt/	clarinet
/t͡ʃəʊk/	choke
/ˈtʃəʊ.zən/	chosen
/si.vil/	civil
/ˈtʃɪpɪŋz/	chippings
/ˈsɜɹkəl/	circle
/sɜːˈkʌm.fɹəns/	circumference
/kotʃ/	coach
/ˈxeː.rʏp/	cherub
/ˈtʃɔ.zə/	chose
/klɪˈnɪʃən/	clinician
/ˈʃɪv.əl.ɹʌs/	chivalrous
/ˈkɹɒnɪk/	chronic
/ˈtʃʌkɪŋ/	chucking
/kluːz/	clues
/ˈt͡ʃeke/	cheque
/ˈt͡ʃib/	chip
/ˈklaʊdɪŋ/	clouding
/klaɪ.n̩ˈtɛl/	clientele
/kɑb/	cob
/kwaɪɚ/	choir
/klæspt/	clasped
/tʃəʊks/	chokes
[tʃɪl.ɹən]	children
[koːtʃ]	coach
/ˈkleɪmɪŋ/	claiming
/ˌklɪfˈhæŋ.ə(ɹ)/	cliffhanger
/ˈklɝdʒi/	clergy
/ˈkɒɹɑːl/	choral
/ˈkir.kaː/	circa
/ˈtʃɪlɪŋ/	chilling
/ʃi.kan/	chicane
/tʃɪks/	chicks
/ˈkləʊðɪŋ/	clothing
/ˈklɪnɪk/	clinic
/klip/	clips
/sɚˈkjuːətəs/	circuitous
/ˈtʃuː.i/	chewy
/si.ta.sjɔ̃/	citations
[ˈsɜː.kəɫ]	circle
/ʃiːk/	chic
/kɹəˈnɒm.ə.tə(ɹ)/	chronometer
/kleɪmd/	claimed
/ˈtʃɛkɚ/	checker
/ˌsɝ.kəmˈnæv.ɪ.ɡeɪt/	circumnavigate
/ˈklæmi/	clammy
/ˈkoʊtɪŋ/	coating
/klɛəˈvɔɪəns/	clairvoyance
/koʊæks/	coax
/kleɪmz/	claims
/ˈki.li.um/	cilium
/ˈsɪtiz/	cities
/ʃɔ.pe/	chopper
/kluː/	clue
/klɪpt/	clipped
/koˈbalt/	cobalt
/kla.ʁi.fi.ka.sjɔ̃/	clarification
/ˈklarɛt/	claret
/t͡ʂips/	chips
/ˈsaɪ̯.də/	cider
/sɪˈvɪljən/	civilian
[tʃiften]	chieftain
/ˈkɒləɹə/	cholera
/ˈsɪn.ə.mə/	cinema
/kleɪm/	claim
/saɪts/	cites
/ˈkɹɪsəlɪs/	chrysalis
/klasɪz/	classes
/ˈt͡ʃili/	chili
/ˈkləʊzə/	closer
/ˈθite/	cite
/tʃɪ.waʊ(w).ə/	chihuahua
/tʃɔɪs/	choice
/tʃʌm/	chum
/kʰoˈreː.a/	chorea
/kleiˈmoɾ/	claymore
/kleəsɪz/	classes
/ˈkaɪ.ɹəˌpɹæk.tə(ɹ)/	chiropractor
/ˈtʃɛdə(ɹ)/	cheddar
/klɪks/	clicks
/ˈklɪpɪŋ/	clipping
/klʏb/	club
/ˈkɛmɪk/	chemic
/ˈtʃɛɹɪʃ/	cherish
/kləˈmɪd.i.ə/	chlamydia
/xɔ.lɛˈstɛ.rɔl/	cholesterol
/ˈkləʊ.ʒə(ɹ)/	closure
/t͡ʃaɪld/	child
/ˌsɜː(ɹ).kjʊˈleɪ.ʃən/	circulation
/klɒθs/	cloths
/ˈtʃəʊkə/	choker
/ˈt͡ʃi.li/	chili
/ˈtʃuːzɪz/	chooses
/ˈtʃɔɪsəst/	choicest
/ˈkɹoʊmi.əm/	chromium
/ˈtʃir.ka/	circa
/ˈkʰo.rus/	chorus
/klʌb/	club
/klæŋk/	clank
/ˈklau̯z(ə)/	clause
/klæpt/	clapped
/klɛ.mɔʁ/	claymore
/ˈklæsɪfaɪɚ/	classifier
/kloʊˈeɪkə/	cloaca
/kləʊsə/	closer
/ˈkləʊsɪst/	closest
/t͡ʃeˈkaut/	checkout
/ˈsɪ.mɪn/	cinnamon
[tsitɾoːns]	citrons
/ˌkɹəʊ.məˈtɒɡɹə.fi/	chromatography
/kəʊ.ˈæk.sɪi.əl/	coaxial
/kəmˈpɹɛsɪŋ/	compressing
/kɔ.mɔd/	commode
/kən.ˈkluː.dɪd/	concluded
/kəmˈpeɚ/	compare
/komˈbats/	combats
/ˈkɒfɪn/	coffin
/ˈkoː.me/	come
/kon.dukˈto/	conductor
/koʊk/	coke
/ˈkʌmp(ə)ni/	company
/ˈkɑliːɡ/	colleague
/kəˈlɛktɚ/	collector
/ˈkɔː.fɪ/	coffee
/ˈkɒndɔː(ɹ)/	condor
/kumˈplɛks/	complex
/koʊlt/	colt
/kəˈlɛktɪd/	collected
/kəʊld/	cold
/ˈkoʊdin/	codeine
/ˈkʌmfətə/	comforter
/ˈkəʊdɪsɪl/	codicil
/ku.ˈmeɾ/	comer
[ˈkome]	come
/kolˈlo.kʷi.um/	colloquium
/kəˈləʊ.ni.əl/	colonial
/kəmˈpɛəd/	compared
/kəˈmændɪd/	commanded
/kəˈləʊn/	cologne
/kuŋˈkus/	concurs
/ˈkəʊ.ɪn.sɪˌdɛn.tl̩/	coincidental
/kʌmz/	comes
/kəˈmændoʊ/	commando
/ˈkɒɡnɪzənt/	cognizant
/kəmˈpliːtɪŋ/	completing
/ˌkɑːm.pɹəˈhɛn.sɪv/	comprehensive
/ˈkʌmɪŋ/	coming
/kəmˈpæktəd/	compacted
/ˈkɔkteːl/	cocktail
/ˈkɑm.ɚs/	commerce
/kɔ̃.pyl.sjɔ̃/	compulsion
/kon.kuˈbi.ne/	concubine
/ˈko͡ʊd͡ʒn̩t/	cogent
[kɔn˧˧]	con
/ˈkɒmpɹɛs/	compress
/kʌˌmjunɪˈkeɪʃənz/	communications
/konˈker.toː/	concerto
/kəˈkuːn/	cocoon
/ˈkɒn.sɛpt/	concept
/koʊd/	code
/kənˈsɜːnd/	concerned
/kɔk/	coke
/ˌkɒndɛmˈneɪʃən/	condemnation
/kɔ̃.bys.tjɔ̃/	combustion
/kənˈsɜːnɪŋ/	concerning
/kəˈmjuːn/	commune
/ˈkɔmənˌwɛlθ/	commonwealth
/kɔɪn/	coin
/kənˈfɛkʃən/	confection
/kɔ.mɑ̃/	comment
/kənˈkæt.ə.neɪt/	concatenate
/kɔ.di.fi.ka.sjɔ̃/	codification
/kənˈdɪʃənɪŋ/	conditioning
/kɔ.ɲak/	cognac
/ˈkole/	cole
/kɔ̃.plo/	complot
/kɒmpɹɪˈhɛnsɪvnəs/	comprehensiveness
/kɔ.mɑ̃.do/	commando
/kɒmbɪˈneɪʃən/	combination
/ˈkɒmpəzɪt/	composite
/kəmpʌɪl/	compile
/ˈko.lon/	colon
/kəmˈpɹaɪz/	comprise
/kɔɪnd/	coined
/kəˈmɑːndz/	commands
/ˈkoʊ.leɪt/	collate
/ˈkoʊ.də/	coda
/kəˈmɒdəti/	commodity
/kəmˈplaɪz/	complies
/koʊˈi.vəl/	coeval
/kənˈsɛptʃuəl/	conceptual
/kɔnˈsʏrn/	concern
/ˈkɒkəɹəl/	cockerel
/kuˈɔrt/	cohort
/kɒd/	cod
/kəˈmjuːnjən/	communion
/ˈkɒm.əs/	commerce
/kon.səp.tuˈal/	conceptual
/kəmˌpætɪˈbɪlɪti/	compatibility
/ˌkɑmplɪ̈ˈmɛnt(ə)ɹi/	complimentary
/kəˈmɛməˌɹeɪt/	commemorate
/koˈɔɾt/	cohort
/ˈkɒmˌpækt/	compact
/kəˈmɪtəl/	committal
/kɔ.my.ni.kabl/	communicable
/kəˈmɑːndɪd/	commanded
/ˈkɑmənˌwɛlθ/	commonwealth
/ˈkɒləmz/	columns
[kok̚˧˦ taj˧˧]	cocktail
/kəmˈpjutɚ/	computer
/komˈpo.si.te/	composite
/kənˈkɒmɪtənt/	concomitant
/ˈkʌm.pəs/	compass
/ˈkobɾa/	cobra
/kɔmˈplɔt/	complot
/ˈko.mes/	comes
/kɒn/	con
/kɔ.my.nal/	communal
/kəmˈpjuːt/	compute
/ˈkɒmbə/	comber
/ˈkɒmjuːn/	commune
/kəmˈpɛəɹɪŋ/	comparing
/kɔlˈɛːdʒiaːt(ə)/	collegiate
/k(ə)ˈmjunəti/	community
/kum.pləˈmen/	complement
/ˈkɑndʌkt/	conduct
/ˈkoʊ.dɛks/	codex
/kəmˈpɑː(ɹ)tmənt/	compartment
/ˈkɒmplɪmənt/	compliment
/ˈkɒl.jə.ɹi/	colliery
/ˈkɒmpətənsi/	competency
/kəmˈpæɹɪsən/	comparison
/ˌko.lo.ˈsaw/	colossal
/kom.po.ziˈtoɾ/	compositor
/ˌkoʊɪnˈsaɪd/	coincide
/kompaˈɾable/	comparable
/ˈkɑm.ə/	comma
/kənˈdəʊn/	condone
/kɔ.da/	coda
/ˈkɑːmpeɹ/	compere
/ˈkɒmpənseɪt/	compensate
/kəmˈpleɪsənt/	complaisant
/koːɡ/	cog
/kənˈsiːv/	conceive
/kənˈsɝnɪŋ/	concerning
/ˈkɔɪnɪdʒ/	coinage
/kəmˈbaɪnd/	combined
/kɔ.bʁa/	cobra
/ˈkʌmpəni/	company
/koˈlum.bus/	columbus
/ˈkon.fer/	confer
/kɔ̃.di.mɑ̃/	condiments
/kəmˈbʌs.tʃən/	combustion
/koʊm/	comb
/ˈkɒ.mjʊ.nɪst/	communist
/ˈkɒɡ.nə.tɪv.li/	cognitively
/kəˈluːʒən/	collusion
/kɔ.mɑ̃s.mɑ̃/	commencement
/kõ/	con
/kɔ.mɔ.dɔʁ/	commodore
/kɔ.my.te/	commuter
/ˈkol/	cole
/kəˈmɛnst/	commenced
/kom.po.ziˈto/	compositor
/kɒlənɪst/	colonist
/ˈkɒmɪti/	comity
/ˈko.mi/	come
/kəmˈpliːtli/	completely
/kəmˈplaɪənt/	compliant
/ˈkɑmənz/	commons
/kənˈsaɪs/	concise
/ˌkoʊdɪfɪˈkeɪʃən/	codification
/ˈkəʊmə/	comber
/kɔ.mɛʁ.sjal/	commercial
/ˈðola/	cola
/kəˈmɪzəɹeɪt/	commiserate
/kɒmpɪˈleɪʃən/	compilation
/kəmˈplɪs.ɪt/	complicit
/kwa.fyʁ/	coiffure
/komˈbat/	combat
/kəˈlɛktɪvɪst/	collectivist
/kəmˈpiːts/	competes
/kum.pəˈɾa.blə/	comparable
/ˈkɒmənˌwelθ/	commonwealth
/kənˈkluːʒən/	conclusion
/kɔ.li.zjɔ̃/	collision
/kənˈsiːvz/	conceives
/ˈkɒnkɹiːt/	concrete
/kənˈfɛsə/	confessor
/ˈkoʊdʒɪteɪt/	cogitate
/ˌkɒm.pɹɪˈhɛn.sɪv/	comprehensive
/ˌkɑm.bɪ.nəˈtɔɹ.i.əɫ/	combinatorial
/kumˈplɔt/	complot
/kɔ̃.pakt/	compact
/kənˈdoʊlənsəz/	condolences
/kənˈkʌs/	concuss
/kəˈmændz/	commands
/kənˈfɛs/	confess
/kəˈmɑːndɪŋ/	commanding
/ˈkuŋ/	con
/kɔ̃.pa.tibl/	compatible
/kənˈsɛp.tj(uː.)əl.aɪz/	conceptualise
/kənˈsiːvɪŋ/	conceiving
/komˈpiles/	compiles
/ˈkoː.deks/	codex
[kɒmɪˈtiː]	committee
/kɔ̃.fɛ.sjɔ̃/	confession
/kəˈlɛktə(ɹ)/	collector
/kɔ.lɔ.nad/	colonnade
/kɔ̃klyzjɔ̃/	conclusion
/ˈkɑmpoʊst/	compost
/kɔɪnz/	coins
/kəˈmjuːnɪkeɪt/	communicate
/kəmˈpɛtɪtɪv/	competitive
/kɑk/	cock
/komˈman.doː/	commando
/ˈkɑŋkjəbaɪn/	concubine
/kɔ̃.pli/	complies
/kəmˈpliːtɪd/	completed
/ˈkɑmˌbæt/	combat
/ˈkoː.la/	cola
/kɔ̃.pli.ka.sjɔ̃/	complications
/kəmˈplɛk.sɪ.ti/	complexity
/kənˈdɪʃən/	condition
/ˈkəʊˌɪn.sɪ.dn̩t/	coincident
/kənˈfɝ/	confer
/konˈklave/	conclave
/ˈkɒnfɹəns/	conference
/ˈkʌmfi/	comfy
/ˈkɒkl̩/	cockle
/kənˈsɛʃən/	concession
/kɔ.mɛʁs/	commerce
/kɒˈlɑːʒ/	collage
/konθenˈtɾate/	concentrate
/ˈkɜːnəl/	colonel
/kənˈsɛptjʊəl/	conceptual
/ˈkɒ.fi/	coffee
/ˈkʌmli/	comely
/kənˈklusɪv/	conclusive
/ˌkɑnˈkɹiːt/	concrete
/kəmˈpɛlɪŋ/	compelling
/ˈkɑmjuːn/	commune
/kəʊˈiːvəl/	coeval
/kəˈmɪts/	commits
/ˈkəʊˌhɪisɪv.li/	cohesively
/kɔ.mɛʁ.sja.li.za.sjɔ̃/	commercialisation
/ˈkɒmpɒst/	compost
/kom.pleˈment/	complement
/ˈkɑm.ə.di/	comedy
/kɔmˈpɔst/	compost
/ˈkəʊ.kəʊ/	cocoa
/koˈʎi.des/	collides
/kənˈkɔɹdəns/	concordance
/kode/	coder
/kəˈlɛktɪv/	collective
/ˈkɑlɪd͡ʒ/	college
/kəmˈpɹaɪzd/	comprised
/kənˈkɜː/	concur
/ˈkəil/	cole
/kon.ki.liˈaː.tor/	conciliator
/kənˈsiːvəbl̩/	conceivable
[kəˈmɪt.i]	committee
/ˌko.ĩ.ˈsi.d͡ʒi/	coincide
/ˈkʌmfəɹtəɹ/	comforter
/kəmˈpænjən/	companion
/kɒk/	cock
/ˈkɑləniː/	colony
/kəˈmoʊdi.əs/	commodious
/ˈkɑmənˌteɪtəɹ/	commentator
/ˈkɔβɾa̝/	cobra
/kənˈfɛst/	confessed
/kəˈmjuːnɪti/	community
/kəmˈplaɪəns/	compliance
/kom.paˈti.ble/	compatible
/kəmˈpliːt/	complete
/kɔ̃.py.te/	computer
/kəmˈbæ.tɪv/	combative
/ˈkʌm.fɚt/	comfort
/ˈkəʊ.də/	coda
/kom.poˈnent/	component
/kom.peˈtent/	competent
/kɔ.mɑ̃.de/	commander
/kəmˈpjuːtə/	computer
/komesˈtibles/	comestibles
/kənˈdʌkt/	conduct
/kəmˈpleɪnd/	complained
/konˈfiː.dant/	confidant
/kənˈfɛti/	confetti
/ˈkɒmpləmənt/	complement
/kol/	col
/ˈkɑlɪkt/	collect
/ˈkuːl/	cole
/ˈkɔːd(ə)/	code
/ˈkɒmɛnt/	comment
/ˈkəʊlən/	colon
/ˈkɑmpləmənt/	compliment
/kɔlaʒ/	collage
/kənˈsiːdɪŋ/	conceding
/ˈkɝnəl/	colonel
/kəmˈpɛtɪtɪvnəs/	competitiveness
/kəmˈpiːtɪd/	competed
/kəmˈpɛɹɪŋ/	comparing
/kəˈloʊn/	cologne
/kɔk.tɛl/	cocktail
/konsebˈtwal/	conceptual
/ˈkoʊmɚ/	comber
/kəmˈplaɪɪŋ/	complying
/ˈkɑːnfəɹəns/	conference
/ˈkɔːmb/	comb
/kəˈmɑdəti/	commodity
/koŋˈkuɾs/	concurs
/kəmˈpeɹ/	compare
/kombusˈtible/	combustible
/ˈkɑmplɛks/	complex
/konˈdor/	condor
/ˈkɑmpɹəˌmaɪz/	compromise
/kɔ̃.ba/	combat
/ˈkɑfɚ/	coffer
/ˈkɔ.lɐ/	cola
/ˈkɒlɪə(ɹ)/	collier
/kənˈdoʊn/	condone
/kəˈleɪʃən/	collation
/kəmˈpjuːts/	computes
/kɔ.lɛk.tjɔ̃/	collections
/ˈkoʊbɹə/	cobra
/kʌˌmjunɪˈkeɪʃən/	communication
/ˈkɔfɪn/	coffin
/kɔ.lɛk.sjɔ̃/	collections
/ˈkɒmɪkəl/	comical
[kɛlʲ]	coil
/ˈkoʊmə/	coma
/koʊˈkeɪn/	cocaine
/kɔ.a.bi.ta.sjɔ̃/	cohabitation
/ˈkud(ə)/	code
/kɑmpɹɪˈhɛnd/	comprehend
/ˈkɑm.baɪnz/	combines
/kəˈləʊkwiːəm/	colloquium
/kɔ̃.po.zit/	composite
/kənˈfɛdəɹəsi/	confederacy
/ˈkɒlɪd͡ʒ/	college
/kəˈlɪʒən/	collision
/kom.pəˈɾa.blə/	comparable
/ˈkɑn.fɪ.dɑnt/	confidant
/kəˈlɛkʃən/	collection
/kənˈsiːl/	conceal
/kənˈkɔɹd/	concord
(	coleslaw
/ˈkɒməndænt/	commandant
/kuˈʎi.dəs/	collides
/ˈkɑn.kleɪv/	conclave
/kəŋˈkɒkt/	concoct
/kɔ̃.sɛʁ/	concert
/kõ.ˈsi.lja(ɾ)/	conciliar
/ˈkɔŋ/	con
/tʃɛːld/	cold
/ˈkɒɡnɪzəns/	cognizance
/kənˈsiːdɪd/	conceded
/kənˈsɝnd/	concerned
/komˈpi.les/	compiles
/ˈkɑmpɹɛs/	compress
/ˈkɔ.bɾa/	cobra
/koko(w)a/	cocoa
/kɔ̃.sjɛʁʒ/	concierge
/kumˈbats/	combats
/kuŋˈkurs/	concurs
/ˈkom.ma/	comma
/kəmˈpoʊz/	compose
/konˈfes.sor/	confessor
/ˈkɒm.bə.tɪv/	combative
/ˌkɒ.njəˈʃɛn.ti/	cognoscenti
/koʊˈɝs/	coerce
/kəˈmɑːnd/	command
/ˌkoʊɛkˈstɛnsɪv/	coextensive
/kɔ.mɑ̃.dɑ̃/	commandant
/kəmˈpaɪl/	compile
/ˈkɒn.kɔɹd/	concord
/kəʊl/	cole
/kəmˈbæt/	combat
/ˈkɑmbɚ/	comber
[ˈt͡somb]	comb
/koʊˈhiː.sɪv/	cohesive
/kɑndiˈsɛnʃən/	condescension
/kum.pu.ziˈto/	compositor
/kəmˈplɛkʃən/	complexion
/ˈkɒ.mjə.nɪst/	communist
/konθebˈtwal/	conceptual
/kəmˈpɛɹd/	compared
/ˈkɒmp(ə)ɹəbl̩/	comparable
/kɔ̃.plɛ.zɑ̃/	complaisant
/ˈkɒn.dɪ.mənt/	condiment
/kənˈkɒkʃən/	concoction
/kəmˈpɹɛs/	compress
/kəmˈpʌl.ʃən/	compulsion
/kom.paˈraː.tor/	comparator
/ˈkolids/	college
/kɔɪl/	coil
/ˌkɒmplɪ̈ˈmɛnt(ə)ɹi/	complimentary
/ˈkɑmədɔɹ/	commodore
/ˈkəʊ.lə/	cola
/ˈkoː.da/	coda
/kəmˈpɹaɪzɪŋ/	comprising
/ˈt͡sɔlɛ/	cole
/ˈkɒn.sən.tɹeɪt/	concentrate
/kɔ.la.bɔ.ʁa.sjɔ̃/	collaborations
/kəˈmɛns/	commence
/kun.səp.tuˈal/	conceptual
/ˌkɑːmpəˈtɪʃən/	competition
/kəˈlætəɹəl/	collateral
/ˈkɒlɪkt/	collect
/kɒɡˈnɪʃən/	cognition
/ˈkʌmpəniz/	companies
/kʌm/	come
/kəmˈpæɹ.ə.tɪvli/	comparatively
/ˈkɒmpeə/	compere
/kəmˈplaɪ/	comply
/ˈko.kʰle.ar/	cochlear
/kənˈdʌktɚ/	conductor
/ˈkɒmˌplɒt/	complot
/koʊˈhɪɹ/	cohere
/kɒɡ/	cog
/kɔnˈsɛpt/	concept
/kəmˈpaɪlɚ/	compiler
/kəmˈpɛɹ.ə.tɪv/	comparative
/kəʊm/	comb
/kɒˈleɪtɪŋ/	collating
/kəˈliːdʒɪəl/	collegial
/kɔːld/	cold
/kɔlˈɛːdʒiaːl/	collegial
/kɔ.my.njɔ̃/	communion
/kəmˈpɛɚ/	compare
/ˌkɒndɪˈsɛnd/	condescend
/kənˈdʌktɪd/	conducted
/kɔ.mi/	commit
/kɔli/	collie
/ˈkɑ.dɨˌfaɪ/	codify
/kɔ̃.dɑ̃.se/	condenser
/koʊl/	cole
/ˈkondor/	condor
/ˈkoʊlə/	cola
/ˈkɐmft.ɘb.ɘl/	comfortable
/kɒmb/	comb
/ˈkɔfɚ/	coffer
/kɔnkiu̯ˈbiːn(ə)/	concubine
/kəˈmɪʃən/	commission
[kɔnˠ]	con
/ˈkɔl/	col
/ˌkɔloʊˈkeɪʃən/	collocation
/kɔlˈɛːdʒ(ə)/	college
/kənˈdoʊləns/	condolence
/kəmˈpæʃ.ən/	compassion
/ˌkɒn.siˈɛə̯ʒ/	concierge
/kəmˈpɹɛst/	compressed
/koʊdz/	codes
/kəˈməʊdi.əs/	commodious
/ˌkɒləˈkeɪʃən/	collocation
/kɔ.lɔ.sal/	colossal
/kon/	con
/kɔnˈsɛrt/	concert
/kənˈfɛsɪz/	confesses
/ˈkomɐ/	coma
/kənˈfɛsɚ/	confessor
/ˈkolon/	colon
/ˈkɒl.əni/	colony
/ˌkɒmpləmɛnˈtæɹɪti/	complementarity
/kəmˈpaʃənət/	compassionate
[ˈkɔd̪ˠə]	coda
/ˈkɒmən/	common
/kəˈmjunəkeɪt/	communicate
/kɔ̃.fe.ti/	confetti
/kɔl/	col
/kɑɡ/	cog
/ˌkɑːndɪˈsɛnd/	condescend
/ˈkɒm.juˌnɪzm̩/	communism
/kɔ.ɛɡ.zist/	coexistent
/kəmˈpleɪnts/	complaints
/kɔ.lje/	collier
/kəmˈplʌɪənt/	compliant
/ˈkoktei̯l/	cocktail
/kɒbəl/	coble
/ˈkɒdɪsɪl/	codicil
/ˈkoʊ.koʊ/	cocoa
/kənˈtʃɛɹtoʊ/	concerto
/kəmˈpleɪn/	complain
/komˈpaɲ/	company
/ˈkɒləm/	column
/kəˈmjuː.nəl/	communal
/ˈkʌlə(ɹ).ləs/	colourless
/ˈkɑləmz/	columns
/kəʊd/	code
/ˈko.i.tus/	coitus
/kəˈlabəɹeɪt/	collaborate
/koʊˈhɛɹənt/	coherent
/kəmˈpɑzɪt/	composite
/kənˈkluːdɪŋ/	concluding
/kɔ.my.ni.ka.sjɔ̃/	communication
/kʌmˈfɔɹt/	comfort
/kənˈsɪlɪə/	conciliar
/ˈkəʊ.dʒn̩t.li/	cogently
/ˈkɑmˌpækt/	compact
/ˈkoʊlən/	colon
/komˈpen.di.um/	compendium
/kən.ˈkluːd/	conclude
/kɒmpɹɪˈhɛnʃn̩/	comprehension
/kom.paˈɾa.ble/	comparable
/konˈduk.tor/	conductor
/ˈkoː.də/	code
/ˈkoktɑi̯l/	cocktail
/ˈkompost/	compost
/ˈkɒl.ə/	collar
/ˈkɒnfəɹəns/	conference
/kəˈloʊ.kwi.əl/	colloquial
[kɑmɪˈtiː]	committee
/kɔɪlz/	coils
/kəˈlæbəɹeɪt/	collaborate
/ˈkɑmɛnt/	comment
/ˈkɒmpətənt/	competent
/ˈkoʊ̯.hɔɹt/	cohort
/tsôːl/	col
[kɔl̪ˠ]	col
/ˌkɒmpəˈtɪʃən/	competition
/ˈkɑljəm/	column
/ˈkəʊ.ɪ.təs/	coitus
/ˈkomes/	comes
/kəmˈplɛks/	complex
/kõ.ˈseɻ.to/	concerto
/kəʊˈɜːs/	coerce
/kəmˈpɛɹ/	compare
/kɔ̃.po.ze/	composer
/kɔɪld/	coiled
/ˈkɑmpaʊnd/	compound
/ˈkɒn.jæk/	cognac
/kuˈʎa/	collar
/kəˈmænd/	command
/kɔmˈpjutər/	computer
/ˈkɑnsɚt/	concert
/kɔ̃.dɑ̃.sa.sjɔ̃/	condensations
/ˈkʌləblaɪnd/	colourblind
/kɒməˈnalɪti/	commonality
/kuˈluːr/	colour
/koŋˈkla.ve/	conclave
/ˈkɒmɹeɪdz/	comrades
/kɔ.mi.sjɔ̃/	commission
/kəmˈpɛɹəbl̩/	comparable
/kənˈsiːld/	concealed
/kəˈlæps/	collapse
/ˌkənˈsɪlieɪt/	conciliate
/kɔlt/	colt
/komˈplɛks/	complex
/ˈkɒɡnɪtɪv/	cognitive
/ˈkɒmət/	comet
/konʲ/	coin
/kɔ̃.pi.la.sjɔ̃/	compilation
